"parkId","metabaseContentId","contentId","ownerId","ownerLocale","title","facilityType","features","addressLine1","addressLine2","addressLine3","state","suburb","postcode","abstract","description"
522,327410,25037,257,"SA","Stockade Botanical Park",",Garden,Park,",",BBQ Facilities,Disabled Facilities,Picnic Area,Shelter,Toilets,","Hoods Rd",,,"SA","Northfield","5085","Features a sensory garden for the enjoyment of visually impaired people as well as a lake, waterfall, amphitheatre, BBQ, picnic areas and toilets. Space may be booked for events such as weddings, picnics and BBQ's.  Dogs must be on leash at all times.","<div>            <div style="
523,327411,25038,257,"SA","Hanson Reserve",",Garden,Oval,Park,",",Cycling,Play Equipment,Sports Facilities,Toilets,","Corner of Hookings Tce and Seventh Ave",,,"SA","Woodville Gardens","5012","This reserve contains a cycling track with a soccer/rugby field in the centre.  Includes clubrooms and changeroom/toilet block (key required).  Dogs must be under effective control or on-leash.","<div>            <div style="
524,327434,643,242,"SA","Hazelmere Road Reserve","Oval,Park","BBQ Facilities,Dog Exercise Area,Picnic Area,Play Equipment,Shelter,Sports Facilities,Toilets","Corner of Hazelmere and Oaklands Road","NULL","NULL","SA","GLENGOWRIE","5044","A large reserve that is popular for exercising dogs. Hazelmere received an upgraded playground in 2010. The upgrade also included toilets, drink fountain, seating, shelter, sports courts and a basketball key. A BBQ is available at the site, making it a great spot to spend the day with the family.","Park Photos"
525,327435,644,242,"SA","Willoughby Avenue Reserve","Park","BBQ Facilities,Cycling,Picnic Area,Play Equipment,Shelter,Walking and Hiking trails","East end of Willoughby Avenue","NULL","NULL","SA","GLENGOWRIE","5044","A large natural reserve adjacent Sturt Linear Park. One of Marion's largest trees, a fig, is a great feature of the park. The reserve received an upgraded playground, seating, shelter and a basketball key in 2010. A BBQ is available at the site, making it a good spot to spend time with the family.","Park Photos"
526,327436,645,242,"SA","Warriparinga Wetlands","Park","Toilets,Walking and Hiking trails","Cnr. Marion Rd and Sturt Rd",,,"SA","BEDFORD PARK","5042","A stunning natural reserve with strong significance and importance to the Kaurna community. Warriparinga is also home to the Living Kaurna Cultural Centre.",
528,327438,647,242,"SA","Edwardstown Memorial Oval","Garden,Oval","Cycling,Play Equipment,Sports Facilities","Corner Towers Terrace and Raglan Avenue",,,"SA","SOUTH PLYMPTON","5038","One of Marion's premier sporting facilities that accomodates football and cricket. The reserve is also home to one of Adelaide's last remaining outdoor cycling veladromes.",
529,327439,648,242,"SA","George Street Reserve","Park","BBQ Facilities,Disabled Facilities,Dog Exercise Area,Picnic Area,Play Equipment,Shelter,Toilets","Between George Street and Seccafien Avenue",,,"SA","MARION","5043","This beautiful park was once the pug hole (source of clay for bricks) for the establishment of the Marion Historic Village. Public art is used to celebrate and recognise the site's previous history and importance. The reserve features a playground, tennis courts, shelter and toilets.",
530,327440,649,242,"SA","Brolga Reserve","Park","Play Equipment","Between Brolga Place and Ralph Street","NULL","NULL","SA","STURT","5047","Brolga Reserve received an upgraded playground in 2010 and has some great equipment for young children. The reserve has some seating where you can sit to watch the children play."," Park Photos"
531,327441,650,242,"SA","Hamilton Park","Park","BBQ Facilities,Picnic Area,Play Equipment","Between Hamilton Ave and Ewell Ave",,,"SA","WARRADALE","5046","A large reserve offering excellent facilities to cater for the whole family. Tennis courts are available to hire from the club.",
532,327569,651,242,"SA","Western Avenue Reserve","Park","BBQ Facilities,Picnic Area,Play Equipment","Cnr Duncan Ave and Hendrie St",,,"SA","PARK HOLME","5043","A large reserve with trees adjacent to the Marion Council outdoor pool. The pool is also open to the public by entry fee during the warmer months.",
533,327664,22334,240,"SA","Apex Park",",Park,",",Play Equipment,","Marks Terrace",,,"SA","Waikerie","5330",,
534,327665,22335,240,"SA","Waikerie Cemetery",",Park,",,"Strangman Road",,,"SA","Waikerie","5330",,
535,327666,22336,240,"SA","Lions Riverfront Playground",",Park,",",Play Equipment,","Leonard Norman Drive",,,"SA","Waikerie","5330",,
536,327959,587,220,"SA","Gordon Street Reserve",",Park,",",Play Equipment,Shelter,Sports Facilities,","Cnr Gordon Street & Willowie Street",,,"SA","ALBERT PARK","5014",,"<div><div><div>Gordon Street Reserve</div><div><img alt="
537,327960,588,220,"SA","Riverpark Estate Reserve",",Park,",",BBQ Facilities,Picnic Area,Play Equipment,Sports Facilities,","Moorfield Terrace",,,"SA","ALLENBY GARDENS","5009","Ride or walk to this attractive location.","<div><div><div>Riverpark Estate Reserve</div><div><img alt="
538,327961,589,220,"SA","Gibson Street Reserve",",Park,",",Play Equipment,Sports Facilities,","Corner Gibson Street & Eighth Street",,,"SA","BOWDEN","5007",,
539,327962,590,220,"SA","Brompton Green Reserve",",Park,",",BBQ Facilities,Picnic Area,Play Equipment,","Hawker Street",,,"SA","BROMPTON","5007","Plenty of space to play games or enjoy a picnic.",
540,327963,591,220,"SA","John Hindmarsh Reserve",",Park,",",Play Equipment,Sports Facilities,","Francis Circuit",,,"SA","BROMPTON","5007",,
541,327964,592,220,"SA","Cheltenham Park",",Park,",",BBQ Facilities,Play Equipment,Shelter,Sports Facilities,","Corner Cheltenham Parade & Torrens Road",,,"SA","CHELTENHAM","5014","Designed by the community and artists.",
542,327965,593,220,"SA","Croydon Playground Reserve",",Park,",",BBQ Facilities,Picnic Area,Play Equipment,Shelter,Sports Facilities,","Day Terrace",,,"SA","CROYDON","5008",,
543,327966,594,220,"SA","Croydon Avenue Reserve",",Park,",",Play Equipment,Sports Facilities,","Corner Cedar Avenue & Croydon Avenue",,,"SA","CROYDON","5008",,
544,327967,595,220,"SA","Almond Reserve",",Park,",",Play Equipment,","Almond Avenue",,,"SA","FINDON","5023",,
545,327968,596,220,"SA","Angley Reserve",",Park,",",Play Equipment,","Angley Avenue",,,"SA","FINDON","5023",,
546,327969,597,220,"SA","Dampier Reserve",",Park,",",Play Equipment,Sports Facilities,Toilets,","Dampier Street",,,"SA","FINDON","5023","Note: Toilets require a key",
547,327970,598,220,"SA","David Reserve",",Park,",",Play Equipment,Sports Facilities,","Findon Road",,,"SA","FINDON","5023",,
548,327971,599,220,"SA","The Don Klaebe Reserve",",Park,",",BBQ Facilities,Play Equipment,Shelter,Sports Facilities,","Reserve Parade",,,"SA","FINDON","5023","Location of Findon Skid Kids (Bicycle Racing)",
549,327972,600,220,"SA","Matheson Reserve",",Park,",",BBQ Facilities,Play Equipment,","Buccleuch Avenue",,,"SA","FINDON","5023",,
550,327973,601,220,"SA","Pamela Reserve",",Park,",",Play Equipment,","Corner Colin Street & Pamela Street",,,"SA","FINDON","5023",,
551,327974,602,220,"SA","Sunningdale Reserve",",Park,",",BBQ Facilities,Picnic Area,Play Equipment,Sports Facilities,","Sunningdale Road",,,"SA","FULHAM GRDENS","5024","A first class recreational reserve comprising of playground equipment, 2 tennis courts, 1/2 basketball court, a netball ring and BBQ facilities.","<div><div>Sunningdale Reserve</div><div><img alt="
552,327975,603,220,"SA","Tedder Reserve","Park","BBQ Facilities,Dog Exercise Area,Play Equipment,Toilets","Access via Belgrave Avenue","Access via Findon Road","NULL","SA","FLINDERS PARK","5025","Incorporating Pooch Park, a free enclosed dog exercise area. Free car parking off Findon Road, Flinders Park.","Tedder Reserve"
553,327976,604,220,"SA","Telford Reserve",",Park,",",Play Equipment,","Livingstone Court",,,"SA","FINDON","5023",,
554,327977,605,220,"SA","Flinders Park Oval",",Oval,",",Play Equipment,Sports Facilities,","Hartley Road",,,"SA","FLINDERS PARK","5025","Note: Toilets require a key",
555,327978,606,220,"SA","Gerard Reserve",",Park,",",Play Equipment,","Gerard Road",,,"SA","FLINDERS PARK","5025",,
556,327979,607,220,"SA","Grant Reserve",",Park,",",Picnic Area,Play Equipment,Sports Facilities,","Greville Place",,,"SA","FLINDERS PARK","5025",,
557,327980,608,220,"SA","Mountbatten Reserve",",Park,",",BBQ Facilities,Play Equipment,Toilets,","Mountbatten Terrace",,,"SA","FLINDERS PARK","5025","Take a bicycle ride or walk along the River Torrens Linear Park to this spot. This Reserve is home to the John Keeley playground.",
558,327981,609,220,"SA","Kirkcaldy Reserve",",Park,",",BBQ Facilities,Play Equipment,Sports Facilities,Toilets,","Corner Kirkcaldy Avenue & Grange Road",,,"SA","GRANGE","5022","Stroll from here to Charles Sturt Cottage.","<div><div><div>Kirkcaldy Reserve</div><div><img alt="
559,327982,610,220,"SA","Torres Avenue Reserve",",Park,",",Picnic Area,Play Equipment,Sports Facilities,Toilets,","Torres Avenue",,,"SA","FLINDERS PARK","5025","Note: Toilets require a key",
560,327983,611,220,"SA","Cheadle Reserve",",Park,",",Play Equipment,","Cheadle Street",,,"SA","FULHAM GARDENS","5024",,
561,327984,612,220,"SA","Debney Reserve",",Park,",",Play Equipment,","Peters Avenue",,,"SA","FULHAM GARDENS","5024",,
562,327985,613,220,"SA","Devonshire Reserve",",Park,",",Play Equipment,","Devonshire Avenue",,,"SA","FULHAM GARDENS","5024",,
563,327986,614,220,"SA","George Jones Reserve",",Park,",",BBQ Facilities,Play Equipment,","Riverway Drive",,,"SA","FULHAM GARDENS","5024","Walk or cycle to this reserve via the River Torrens Linear Park.",
564,327987,615,220,"SA","Murphy Reserve",",Park,",",Play Equipment,","Murphy Street",,,"SA","FULHAM GARDENS","5024",,
565,327988,616,220,"SA","Nedford Reserve",",Park,",",Play Equipment,","Nedford Crescent",,,"SA","FULHAM GARDENS","5024",,
566,327989,617,220,"SA","Grange Recreation Reserve",",Park,",",Play Equipment,Sports Facilities,Toilets,","Fort Street",,,"SA","GRANGE","5022",,
567,327990,618,220,"SA","Lines Reserve",",Park,",",BBQ Facilities,Picnic Area,Play Equipment,Sports Facilities,","Lines Street",,,"SA","GRANGE","5022",,
568,327991,619,220,"SA","Nash Street Reserve",",Park,",",Play Equipment,","Nash Street",,,"SA","GRANGE","5022",,
569,327992,620,220,"SA","Sierra Reserve",",Park,",",Play Equipment,","Sierra Avenue",,,"SA","GRANGE","5022",,
570,327993,621,220,"SA","Clarice Sutherland Reserve",",Park,",",Play Equipment,","De Haviland Avenue",,,"SA","HENDON","5014",,
571,327994,622,220,"SA","Fleetwood Reserve",",Park,",",Play Equipment,","Fleetwood Crescent",,,"SA","HENLEY BEACH","5022",,
572,327995,623,220,"SA","Henley Memorial Oval",",Oval,",",BBQ Facilities,Picnic Area,Play Equipment,Shelter,Sports Facilities,Toilets,","Cudmore Terrace",,,"SA","HENLEY BEACH","5022",,"<div><div>Henley Memorial Oval Skate ParkÂ </div><div><img alt="
573,327996,624,220,"SA","Johns Reserve",",Park,",",Play Equipment,","Between Military Road & East Terrace",,,"SA","HENLEY BEACH","5022",,
574,328030,25223,257,"SA","Alberton Oval",",Garden,Oval,Park,",",Sports Facilities,Toilets,","Brougham Pl",,,"SA","Alberton","5014","Home ground of SAFL club Port Adelaide. Key required for toilets.  Dogs must be under effective control or on-leash.","<div>            <div style="
575,328031,25227,257,"SA","Alan Iverson Reserve",",Garden,Park,",",Play Equipment,Sports Facilities,","Langham Pl",,,"SA","Port Adelaide","5015","Dogs must be under effective control or on-leash.","<div/>"
576,328032,25228,257,"SA","Almond Tree Flat Reserve",",Garden,Oval,Park,",",Picnic Area,Play Equipment,Sports Facilities,Toilets,","Centre St",,,"SA","Largs Bay","5016","Sports oval for football and soccer.  Includes a netball/basketball court and a tennis court, playground, seating and toilet block (requires key).  Dogs must be under effective control or on-leash.","<div>            <div style="
577,328033,25229,257,"SA","Augusta Street Reserve",",Garden,Park,",",Picnic Area,Play Equipment,Shelter,Sports Facilities,","Augusta St",,,"SA","Hillcrest","5086","Park includes a playground, gazebo, picnic facilities and a practice netball goalpost.  Dogs must be under effective control or on-leash.","<div/>"
578,328034,25230,257,"SA","Barton Street Reserve",",Garden,Park,",",BBQ Facilities,Picnic Area,Play Equipment,Toilets,","Barton St",,,"SA","Blair Athol","5084","Open space with playground, BBQ and picnic facilities and a toilet black (key required).  Dogs must be under effective control or on-leash.","<div/>"
579,328035,25231,257,"SA","Bayer Ave Recreation Reserve",",Garden,Park,",",Play Equipment,","Hawes St",,,"SA","Dudley Park","5008","Dogs must be under effective control or on-leash.","<div/>"
581,328037,25233,257,"SA","Betty Preston Reserve",",Garden,Park,",",BBQ Facilities,Picnic Area,Play Equipment,","Walker Ct",,,"SA","Enfield","5085","Dogs must be under effective control or on-leash.","<div/>"
582,328038,25234,257,"SA","Birkenhead Naval Reserve",",Garden,Park,",",BBQ Facilities,Picnic Area,Play Equipment,Toilets,","Heath St",,,"SA","Birkenhead","5015","War memorial on site, playground, BBQ, toilets and venue for dog obedience classes.  Dogs must be under effective control or on-leash.","<div>            <div style="
583,328039,25235,257,"SA","Blair Athol Reserve",",Garden,Oval,Park,",",BBQ Facilities,Play Equipment,Shelter,Sports Facilities,Toilets,","Block of Lily St, Lionel Ave and Leslie Ave",,,"SA","Blair Athol","5084","Oval used for football and cricket, 6 hardcourt tennis courts, 4 outdoor netball courts and 2 basketball courts and toilet block (key required). Park area contains a playground and BBQ.  Dogs must be under effective control or on-leash.","<div>            <div style="
584,328040,25236,257,"SA","Branson Ave Reserve",",Garden,Park,",",Play Equipment,Sports Facilities,","Branson Ave",,,"SA","Clearview","5085","Dogs must be under effective control or on-leash.","<div/>"
585,328041,25237,257,"SA","Brian Lehmann Reserve",",Garden,Park,",",Sports Facilities,","Milbank Ave",,,"SA","Gilles Plains","5086","Dogs must be under effective control or on-leash.","<div/>"
586,328042,25238,257,"SA","Butler Grove Reserve",",Garden,Park,",",Play Equipment,","Butler Gr",,,"SA","Northgate","5085","Playground with formal paving, pergolas and seating.  Dogs must be under effective control or on-leash.","<div/>"
587,328043,25239,257,"SA","Catherine Hutton Reserve",",Garden,Park,",",BBQ Facilities,Cycling,Disabled Facilities,Picnic Area,Toilets,Walking and Hiking trails,","Lady Gowrie Dr",,,"SA","North Haven","5018","Features the Pit Kiosk, BBQ and picnic facilities and Toilets (open 7am-8pm)  The coastal bike/walking path passes through  this reserve.  Dogs must be under effective control or on-leash.","<div/>"
588,328044,25240,257,"SA","Coleridge Crescent Reserve",",Garden,Park,",",Play Equipment,Sports Facilities,","Coleridge Cres",,,"SA","Clearview","5085","This park is adjacent to a private Lawn Bowls club. Dogs must be under effective control or on-leash.","<div/>"
589,328045,25241,257,"SA","Company Square Reserve",",Garden,Park,",",BBQ Facilities,Picnic Area,Play Equipment,Sports Facilities,Toilets,","Todd St",,,"SA","Alberton","5014","Playground with public lighting, BBQ and picnic facilities, 1 basketball court, 2 tennis courts and a toilet block (key required).  Dogs must be under effective control or on-leash.","<div>            <div style="
590,328046,25242,257,"SA","Conrad Leopold Reserve",",Garden,Park,",",BBQ Facilities,Picnic Area,Play Equipment,","Leopold Ave",,,"SA","Northgate","5085","Reserve includes a small lake with boardwalk, BBQ, Picnic facilities and formal landscaping with pergola.  Dogs must be under effective control or on-leash.","<div/>"
